"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"80",22357,15,15,1.46312704190058,0.843449706507393,0.0126946084409025,10.2222222222222,5.82896825396825,6.15347933257651,0.461538461538462,0.692307692307692,0.6,0.714285714285714,6,2,0.785714285714286,0.450858070500928,3,23.047450188672,1.77389577555199,4.36597228487801,2.4430050733328,7.61928468955109,0.0564749077625571,0.435616438356164,12,2186,235,0.00970873786407767,0.40943739712703
"81",22415,8,8,1.50260191002141,0.795495128834866,0.0124188404686044,4,3.28333333333333,3.3278395996883,0.666666666666667,0.666666666666667,0,0.857142857142857,4,2,0.571428571428571,0.537074829931973,2,12.008755904712,1.77678092285966,1.70033380707088,1.78885438199983,4.2,0.0538527354452055,0.347945205479452,7,364,57,0.0303030303030303,0.459840771932545
"82",22463,12,12,1.41931941175783,0.649519052838329,0.00318400928140478,6.33333333333333,5.28333333333333,6.26622218280907,0.25,0.6,0.5,0.636363636363636,6,2,0.636363636363636,0.585537190082645,3,9.95826094205603,1.02963772088831,2.20177746486465,1.79933883704274,4.61755228472182,0.0300611491628615,0.183564383561644,9,1106,153,0.0161290322580645,0.430189353354651
"83",22647,8,8,1.50260191002141,0.795495128834866,0.00711238298057603,4,3.28333333333333,4.03565336568204,0.666666666666667,0.666666666666667,0,0.857142857142857,4,2,0.571428571428571,0.537074829931973,2,7.68575311258607,1.87682196566853,1.56867394239821,1.24167859788434,3.2021506219876,0.0273545988869863,0.241096630136986,7,364,57,0.0303030303030303,0.459840771932545
"84",22690,8,8,1.28163104090062,0.486135912065751,0.0274653653593705,4.2,3.58333333333333,3.9555399358156,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,8.00912876107624,1.77678092285966,-0.174049917259224,0.867577911866561,1.94798828922666,0.0821061729452055,0.567123561643835,7,366,59,0.0303030303030303,0.454213803677494
"85",22831,87,26,1.49349979836002,0.920237249494556,0.00384730003786532,16.3844720496894,10.7198773448773,13.7652763370705,0.166666666666667,0.583333333333333,0.346153846153846,0.52,10,2,0.72,0.483610728402033,6,19.0116032366736,0.685327266390198,6.33100614221964,1.76747149479528,5.81730456450518,0.022590509645781,0.243835616438356,16,8732,761,0.00467289719626168,0.376518590892905
"86",22836,57,29,1.43433640522964,0.883653678221833,0.00215069820194251,19.0059523809524,10.4694194694195,14.8886892911152,0.259259259259259,0.62962962962963,0.206896551724138,0.535714285714286,8,4,0.75,0.427781361287,6,26.2244691745066,0.148623715622938,6.02791657807858,1.76989335139046,5.67925607487029,0.023924677927451,0.158904109589041,24,14928,937,0.00276243093922652,0.359642615684351
"87",23070,27,19,2.28208282639664,1.84740038327347,0.000907319171021192,17,3.43955252264076,10.0492815249476,1,1,0.157894736842105,1,2,1,0.944444444444444,0.194172671010906,1,14.2834000885676,2.60199348512797,7.4102800914476,NA,NA,0.0158464751641179,0.131506849315069,19,4866,341,0.00529100529100529,0.293881771537722
"88",23173,9,9,1.62962962962963,1.03703703703704,0.0032503766398407,7,2.59285714285714,4.67055845096647,1,1,0.333333333333333,1,2,1,0.875,0.339732142857143,1,7.72975106541278,2.39084532656513,3.09525531159401,1.71573287351663,4.36297564177096,0.0296974192457297,0.156164383561644,9,536,71,0.0227272727272727,0.416925605630739
"89",23320,50,12,1.85233211365005,1.32309436689289,0.0225579049730281,10,2.92896825396825,6.2274454660094,1,1,0.25,1,2,1,0.909090909090909,0.274534304079759,1,9.89425864972337,2.48233041121366,4.43312375624567,2.66666666666667,8.11111111111111,0.0516551289954338,0.539724602739726,12,1254,131,0.012987012987013,0.36412092127999
"90",23321,49,41,2.72732715883517,2.34641554447272,0.0109885530692885,31.6265512265512,11.5449871309204,21.5894686330509,0.133333333333333,0.692307692307692,0.219512195121951,0.75,4,2,0.825,0.299206645693148,7,31.1665133876883,0.514468018274772,11.6092324970398,3.02936653680124,12.5857791326224,0.0402696713143677,0.649315068493151,31,36376,1789,0.0016260162601626,0.344121414609679
"91",23338,31,30,1.60056702915399,1.07718769642683,0.0152806765938099,19.4862337662338,11.768228993229,15.2034064390499,0.154761904761905,0.571428571428571,0.3,0.551724137931034,8,4,0.724137931034483,0.444288833771592,7,27.8513557087841,0.183735529734029,7.00355386060042,2.71619248321291,10.0045586414294,0.0446148608219178,0.756162684931507,19,14426,1077,0.003125,0.360425367641138
"92",23570,11,9,1.62962962962963,1.03703703703704,0.0805240649916203,7,2.59285714285714,3.40966807112617,1,1,0.333333333333333,1,2,1,0.875,0.339732142857143,1,14.7705646452384,2.39084532656513,3.09525531159401,2.04124145231931,5.16666666666667,0.10356825300186,0.912329589041096,9,536,71,0.0227272727272727,0.416925605630739
"93",23680,14,14,1.43175665310227,0.744513459613182,0.0149238156717047,7.53333333333333,6.59285714285714,7.24188667014766,0.166666666666667,0.5,0.642857142857143,0.615384615384615,6,2,0.692307692307692,0.566883116883117,4,11.9899973187591,0.831627607524476,2.45977120128939,1.29721429998624,2.90543649344631,0.0655437489516354,0.389041095890411,10,1674,209,0.0126582278481013,0.417213921681909
"94",23730,8,8,1.32582521472478,0.618718433538229,0.00131770813987636,4.66666666666667,3.28333333333333,3.77289835296657,0.666666666666667,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.516666666666667,2,9.39416072240356,2.0532313891073,1.39844117071411,1.21388652244643,2.98650094310858,0.0157960380993151,0.0876718630136989,8,388,55,0.0277777777777778,0.44879353750179
"95",23748,82,62,2.28395389685826,1.91524385072868,0.00227470597211297,46.2867138313169,18.5586755706169,32.7552626131251,0.0972222222222222,0.666666666666667,0.193548387096774,0.557377049180328,6,2,0.80327868852459,0.325414438817853,11,47.0242620900348,-0.850306623981597,16.3047914634982,2.37539950052544,7.71443163208706,0.0259219531880319,0.208219178082192,43,123394,3897,0.000682128240109141,0.345574456410832
"96",23781,14,10,1.70762993649092,1.13841995766062,0.0377460019599258,8,2.71785714285714,4.3975254327943,1,1,0.3,1,2,1,0.888888888888889,0.314329805996473,1,13.1224631402594,2.43610819286446,3.54662136463745,NA,NA,0.0923287671232877,0.512328767123288,10,732,89,0.0185185185185185,0.395645371234761
"97",23814,11,10,1.67600715988924,1.04355162785557,0.0150268760034194,6,3.59285714285714,4.89430762936742,0.75,0.75,0,0.888888888888889,4,2,0.666666666666667,0.443959435626102,2,10.4840771283395,1.93905917293101,2.72981585934716,2.26778683805536,6.14285714285714,0.0553424657534247,0.446575342465753,9,710,89,0.0192307692307692,0.402679163666295
"98",24082,14,11,1.28827574501408,0.520792322452501,0.00823883529914738,4.49206349206349,5.78333333333333,5.78588087819513,0,0.333333333333333,0.545454545454545,0.6,4,2,0.5,0.667460317460317,4,8.57280807380135,NA,NA,1.7718339532324,4.91521060647838,0.0437903452960489,0.293150684931507,8,878,125,0.0181818181818182,0.444385489155793
"99",24147,8,8,1.37001938854894,0.662912607362388,0.00343993780661073,4.6,3.28333333333333,4.18308266977384,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.518027210884354,2,6.58302616302008,1.77678092285966,1.70033380707088,NA,NA,0.0291095890410959,0.208219178082192,7,370,55,0.0294117647058824,0.439793210303564
"100",24266,10,10,1.70762993649092,1.13841995766062,0.0251242844831426,8,2.71785714285714,5.17817352984244,1,1,0.3,1,2,1,0.888888888888889,0.314329805996473,1,8.34386031326281,2.46425981144393,3.50682382912105,1.36787566932736,3.14959765430748,0.0663018630136986,0.405482191780822,10,732,89,0.0185185185185185,0.395645371234761
"101",24473,14,14,1.24085576602197,0.439072040284697,0.00355148092526484,4.93939393939394,7.61666666666667,7.29406110863746,0,0.333333333333333,0.428571428571429,0.461538461538462,8,4,0.538461538461538,0.709122287968442,5,11.7642019150785,0.0183252824169997,1.11347371252744,1.33121458159333,3.01430928784943,0.031311301369863,0.232876712328767,9,1638,213,0.0128205128205128,0.402929248618284
"102",24486,11,8,1.37001938854894,0.662912607362388,0.000475557783593813,4.6,3.28333333333333,4.2398796252943,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.518027210884354,2,5.83872686560695,1.77678092285966,0.763141944905827,0.256228319713167,1.327179947618,0.0106163784246575,0.0684926027397261,7,370,55,0.0294117647058824,0.439793210303564
"103",24829,11,9,1.44444444444444,0.777777777777778,0.00294239106781761,5.66666666666667,3.45,4.74954045731003,0.571428571428571,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.467708333333333,2,6.9013252645368,1.83802974668943,2.22684700773998,1.16024914033889,2.60181641216623,0.0286149162861492,0.150685479452055,8,526,71,0.0232558139534884,0.41387104649577
"104",24831,8,8,1.50260191002141,0.795495128834866,0.00409564914350053,4,3.28333333333333,4.11332434597248,0.666666666666667,0.666666666666667,0,0.857142857142857,4,2,0.571428571428571,0.537074829931973,2,7.16972607717768,1.77678092285966,1.70033380707088,1.78885438199983,4.2,0.0336472602739726,0.175342465753425,7,364,57,0.0303030303030303,0.459840771932545
"105",24989,8,8,1.28163104090062,0.486135912065751,0.00265914741450285,4.2,3.58333333333333,4.007376459098,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,7.9240571389649,1.55342907105539,0.393578147284837,0.722232862629877,1.77289479424005,0.0261557191780822,0.167122739726027,7,366,59,0.0303030303030303,0.454213803677494
"106",25033,10,9,1.14814814814815,0.333333333333333,0.00274429592824378,3.92857142857143,4.58333333333333,4.73093674147336,0.285714285714286,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.666666666666667,3,7.14799169116382,1.26488692957655,1.31920159978778,1.66535016869402,4.25231234765956,0.0275325080331473,0.172601917808219,8,526,81,0.024390243902439,0.4502252197641
"107",25180,27,12,1.25092558324419,0.481125224324688,0.000594789380555226,6.2,5.36666666666667,6.35758199936183,0.3,0.6,0.25,0.545454545454545,4,2,0.636363636363636,0.583116883116883,3,8.81038054591538,1.52008237796054,2.94555956199166,0.880942340863444,2.29722931989749,0.0123667903348554,0.0849315068493151,11,1272,131,0.0126582278481013,0.396714379135466
"108",25184,8,8,1.28163104090062,0.486135912065751,0.0118124273118355,4.2,3.58333333333333,4.16942105592721,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,6.61922473350395,1.27449813921312,0.763141944905827,1.72349879117169,4.07409368880102,0.0535959075342466,0.241095890410959,7,366,59,0.0303030303030303,0.454213803677494
"109",25195,12,12,1.80421959121758,1.22686932202795,0.00216517620598554,8.33333333333333,3.82896825396825,5.62783754831136,0.7,0.8,0.25,0.909090909090909,4,2,0.818181818181818,0.373019152564607,2,14.2660151491184,2.01052703503277,3.68934165911866,2.43896682767061,7.29315228911284,0.0251142351598173,0.164383561643836,11,1202,131,0.0136986301369863,0.389529749207226
"110",25296,26,20,1.78885438199983,1.22983738762488,0.00329421381717593,13.4603174603175,7.43654401154401,10.5501044659991,0.166666666666667,0.666666666666667,0.45,0.684210526315789,6,2,0.789473684210526,0.423067205141101,4,15.3764161415972,1.50161589955932,6.00458575776479,3.88057000058133,16.0588235294118,0.0319109835616438,0.17534301369863,14,4608,435,0.00641025641025641,0.353000408673732
"111",25327,12,12,1.25092558324419,0.481125224324688,0.00392703894648265,6.2,5.36666666666667,6.2870910393155,0.3,0.6,0.25,0.545454545454545,4,2,0.636363636363636,0.583116883116883,3,9.73595086175206,NA,1.2642031495002,1.4578153349415,3.19008548929553,0.0332571765601218,0.208218904109589,11,1272,131,0.0126582278481013,0.396714379135465
"112",25392,11,10,1.70762993649092,1.13841995766062,0.00663572495987073,8,2.71785714285714,5.25567830287128,1,1,0.3,1,2,1,0.888888888888889,0.314329805996473,1,7.8826217582691,2.83191504419241,3.13241347250641,2.13654606153111,5.77583222399131,0.0421917726027397,0.268493150684932,10,732,89,0.0185185185185185,0.395645371234761
"113",25438,9,9,1.33333333333333,0.592592592592593,0.00157398615543254,5.33333333333333,3.78333333333333,4.5417328047483,0.428571428571429,0.714285714285714,0.666666666666667,0.75,4,2,0.75,0.538541666666667,2,8.70528899969472,1.78473232436115,2.22684700773998,0.739288704257954,1.90791024174296,0.0202942601048537,0.134246575342466,8,520,73,0.0238095238095238,0.420655858089028
