"","Nodeid","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector"
"34",16435,1.11638267083637,0.592212026290172,0.00653078704501406,29.8052747252747,23.7581099456099,28.4668027311046,0.0846153846153846,0.461538461538462,0.222222222222222,0.320754716981132,16,4,0.660377358490566,0.523047199337432,15,41.3235810145577,-4.08367038273997,8.79105514091894,1.26942092623711,3.81929738109447,0.0389519066294273,0.4465780821,24,62218,3469,0.00140252454417952,0.336518488381138
"35",16439,2.26960899716229,1.80003472188733,0.00666562304455018,14.9333333333333,5.38072899322899,9.24161753199733,0.722222222222222,0.777777777777778,0.15,0.894736842105263,4,2,0.842105263157895,0.298126648621597,3,24.469953569854,1.87832083170309,5.39833877739082,1.90904694903323,5.51063009845533,0.04313013767175,0.3260263014,18,5346,379,0.0050761421319797,0.377374611665091
"36",16459,1.44337567297406,0.769800358919501,0.00620186219865984,7.05555555555556,5.09285714285714,6.28916740553072,0.2,0.6,0.5,0.727272727272727,4,2,0.727272727272727,0.509887839433294,3,9.66807419115483,1.5014410970692,2.20177746486465,0.982259684428349,2.37065790096272,0.0414002777923611,0.2739726028,10,1160,141,0.0144927536231884,0.403442199511563
"37",16484,1.28163104090062,0.486135912065751,0.0205404753517712,4.2,3.58333333333333,3.39409226972517,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,11.4800203410319,1.65974811965511,0.763141944905827,1.32733319619879,3.15658819137084,0.070548030821875,0.3698630137,7,366,59,0.0303030303030303,0.454213803677494
"38",16492,1.10164859625455,0.275412149063639,0.0203577850484844,4.42564102564103,8.91666666666667,7.70336500500897,0,0.230769230769231,0.6,0.357142857142857,8,2,0.5,0.777210884353742,6,13.1279693184914,-0.450437007394093,1.0002239054151,0.343711028281134,1.66357288586892,0.0699175330614222,0.569863014,8,1928,249,0.0120481927710843,0.404433874211221
"39",16494,1.14814814814815,0.259259259259259,0.0402944394449401,3.14285714285714,4.58333333333333,4.32366284564935,0.428571428571429,0.428571428571429,0.333333333333333,0.625,6,2,0.5,0.735416666666667,3,9.6534961394793,0.527401948027187,-0.730709638762374,-0.0580685128471029,1.27124196956711,0.0993061796098765,0.6164367124,8,542,71,0.0222222222222222,0.388145903337921
"40",16549,1.38675049056307,0.661373310883927,0.00991131361540999,6.55,6.28333333333333,6.6950511754312,0.181818181818182,0.454545454545455,0.461538461538462,0.583333333333333,4,2,0.583333333333333,0.6,4,11.4556461194213,0.209915113839339,-0.147953680157592,0.921921140996015,2.27639201335682,0.0534651370494675,0.35342517812,8,1338,189,0.0149253731343284,0.427654025308153
"41",16564,1.52138855093109,0.869364886246339,0.0223905872003621,11.8666666666667,7.66785714285714,8.84924036444577,0.176470588235294,0.647058823529412,0.473684210526316,0.5,6,2,0.722222222222222,0.490767973856209,4,22.3914042896411,1.44990583916538,5.55921927604617,2.35518507860886,7.17903066945354,0.0739043430399778,0.701370520618,14,4132,375,0.0065359477124183,0.357403207835702
"42",16590,1.2334555005454,0.465972077983817,0.00815469521492806,5.92063492063492,5.11666666666667,5.76319159536949,0.277777777777778,0.555555555555556,0.545454545454545,0.6,4,2,0.7,0.593888888888889,3,8.84344853453358,1.43336509084337,2.43954794712423,1.82018239832749,4.93093334664073,0.0457826513649587,0.32054657506,9,914,127,0.0175438596491228,0.422226499837172
"43",16594,1.14814814814815,0.333333333333333,0.00535018035629272,3.92857142857143,4.58333333333333,4.67934590494659,0.285714285714286,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.666666666666667,3,7.63035085939856,0.625803742281473,0.490030400031917,-0.0449594420064894,1.46611564735811,0.0349061390222222,0.2493150685,8,526,81,0.024390243902439,0.4502252197641
"44",16624,1.57962348936202,0.978785106905303,0.0235616219828306,13.5393665158371,9.34563492063492,11.3170024696041,0.1375,0.6,0.409090909090909,0.523809523809524,8,2,0.714285714285714,0.49593030194534,5,18.9953495732118,0.513450859307599,3.88280408121191,2.05449478407829,7.00942520720446,0.0765368565664112,0.6931498083,12,5530,557,0.0062111801242236,0.38137843007363
"45",16651,1.25925925925926,0.37037037037037,0.00712786032171276,3,4.58333333333333,4.36532596512451,0.285714285714286,0.428571428571429,0.333333333333333,0.625,6,2,0.375,0.744791666666667,3,9.75905418467205,1.23191674448545,1.35843870388595,1.5460054903007,3.97656251473166,0.0420090444582716,0.213697534,7,500,77,0.0256410256410256,0.442515643034642
"46",16672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",16695,1.22222222222222,0.407407407407407,0.0086278972520014,2.31428571428571,5.08333333333333,4.1201513666453,0,0.142857142857143,0,0.625,4,2,0.375,0.741964285714286,4,11.2189830127599,0.688947971095604,0.490030400031917,0.0901207585274058,1.4151463126166,0.0483681380049383,0.2630150685,7,506,75,0.025,0.436452824664569
"48",16703,1.15414151579603,0.492703688029885,0.00184493202016183,13.918315018315,13.9511904761905,13.2089841129312,0.115384615384615,0.384615384615385,0.428571428571429,0.333333333333333,12,6,0.666666666666667,0.602600878908068,9,32.8289675137117,-1.54546553154612,3.39745920558229,1.5567139382912,4.55784988815458,0.023902595294375,0.1452073973,15,10290,959,0.00434782608695652,0.373735700751322
"49",16746,1.51789327688082,0.822192191643779,0.00869386592985828,6.2,3.95,5.05125465588334,0.3125,0.75,0.6,0.777777777777778,4,2,0.777777777777778,0.495811287477954,2,9.54545849923483,1.91222688160999,2.72981585934716,1.91182255238822,5.06008679476767,0.05016451452252,0.2794528767,8,672,107,0.0222222222222222,0.461481639167573
"50",16778,1.10485434560398,0.220970869120796,0.0802353884593956,2.66666666666667,4.33333333333333,4.07011607472353,0,0.333333333333333,0.75,0.571428571428571,6,2,0.571428571428571,0.752380952380952,3,6.51670497358044,0.663451054804003,-0.276824813364389,-0.320679441581439,1.32412897610673,0.105821959756562,0.84383599996,7,374,63,0.0303030303030303,0.479599805230788
"51",16779,1.19059934832172,0.749109159350745,0.0247296127180378,37.1971571843615,42.1740763321646,40.0091406130121,0.025974025974026,0.272727272727273,0.379746835443038,0.230769230769231,16,6,0.602564102564103,0.604487074584424,29,72.0187436136025,-5.98857090955214,13.7725181370306,1.70308374594052,4.92346264921845,0.0709273870345515,1.32328805472,25,136072,7061,0.000898472596585804,0.320143851629072
"52",16803,1.1700427342623,0.284604989415154,0.0244318010389004,2.75,5.58333333333333,4.99780446250322,0.25,0.25,0.3,0.555555555555556,6,2,0.333333333333333,0.787037037037037,4,9.70019116873743,0.701473509252882,-0.583219903084421,0.305353493438578,1.35777604160444,0.08345198302503,0.435615890455,7,670,105,0.0222222222222222,0.444980490660446
"53",16864,1.36415080083083,0.890786169627706,0.00639337017593166,37.7005424651976,25.0168151293151,31.5176318221839,0.0591133004926108,0.517241379310345,0.45,0.288135593220339,12,4,0.711864406779661,0.478989365850312,15,47.443920425696,-1.49724924494416,14.8748593676249,2.303668145643,7.42480272669879,0.0431613056554245,0.39178027392,32,88780,4181,0.00100908173562059,0.324293319781216
"54",16865,1.46162968190766,0.932418935010057,0.0110133822114181,25.6791997512494,27.2360861360861,25.2073775923612,0.0461538461538461,0.346153846153846,0.388888888888889,0.30188679245283,10,4,0.566037735849057,0.605079657492912,18,64.1346202032736,-3.25737660181453,9.70622375281364,2.04909585491778,6.06121609433544,0.0585414845683676,0.47671150682,18,55752,3729,0.0015600624024961,0.273650089733338
"55",16954,1.44176437024714,1.0248122046842,0.0120760680924702,50.0983720463134,41.430381717177,45.9210317643961,0.0454545454545455,0.409090909090909,0.366666666666667,0.325842696629214,14,6,0.651685393258427,0.535635513965513,27,82.1874418856889,-6.24592478038416,16.4076409508784,1.57626920434854,4.37757135841436,0.0622159878613847,0.49041041089,34,210362,10537,0.000698812019566737,0.246604181800711
"56",17053,1.1307350153822,0.277350098112615,0.0249547344497034,5.29090909090909,6.66666666666667,6.37809499581395,0.181818181818182,0.454545454545455,0.461538461538462,0.416666666666667,6,2,0.583333333333333,0.699206349206349,4,13.346070210455,0.20549921654172,1.28555768438923,0.88353393878569,2.25507189757501,0.0832618205360947,0.6027402739,10,1482,179,0.0123456790123457,0.383703570880927
"57",17055,1.22838453727999,0.580445440692742,0.00944781115683416,15.684985014985,13.0884920634921,12.0985164667385,0.0961538461538462,0.461538461538462,0.428571428571429,0.37037037037037,10,4,0.703703703703704,0.556952169915133,8,39.2677816561083,-0.897135429072031,4.49040176288357,1.68600173166137,4.35895221169297,0.0512194096551033,0.4219178082,17,10708,839,0.00390625,0.330413160244943
"58",17093,1.54951605348251,0.91706052144883,0.0209577916093356,6.66666666666667,3.59285714285714,4.66392511805453,0.375,0.75,0.3,0.888888888888889,4,2,0.777777777777778,0.428086419753086,2,11.7654999825658,1.91222688160999,1.91301035405687,1.35038201991633,3.52566586695653,0.0780000328824,0.46849315074,9,702,89,0.0196078431372549,0.408246977824554
"59",17117,1.52752523165195,0.904045545263397,0.0066515471744713,10.2206462268382,10.2623015873016,10.9537217209026,0.12280701754386,0.368421052631579,0.285714285714286,0.55,8,2,0.6,0.58335170741711,7,17.4272872867369,0.0615811547093568,2.26925312694439,0.493558489595987,1.49260908511119,0.0442706183357551,0.27123424651,13,4878,503,0.00671140939597315,0.386620717799255
"60",17159,1.25994585473,0.534522483824849,0.00606201228027549,6.92857142857143,6.78333333333333,6.91912230372552,0.166666666666667,0.5,0.428571428571429,0.538461538461538,6,2,0.615384615384615,0.59957264957265,4,14.4049403511555,0.754745672051065,1.83178222135455,0.972687278852984,2.37111810588617,0.0400755591360204,0.29315068505,11,1812,215,0.0113636363636364,0.405533232583113
"61",17185,1.13603411856059,0.704649285531159,0.015287744479904,63.265380731206,54.364166797255,56.0289847939221,0.023598820058997,0.398230088495575,0.339130434782609,0.166666666666667,26,8,0.657894736842105,0.546537542031909,35,121.6732043271,-9.50987539932118,18.6979733951619,1.74887715647683,5.0135037611572,0.0676738635191756,0.5753419178,31,372066,16887,0.000499750124937531,0.295588322310627
"62",17320,1.3651928240213,0.811898816047911,0.00545199081387506,20.8522735262673,26.0468004218004,24.9088136477245,0.0434782608695652,0.304347826086957,0.5,0.297872340425532,14,4,0.574468085106383,0.649930706776466,17,41.0511395780426,-3.62675315664637,6.57737521059088,1.64641584589054,4.23916678164893,0.0376309358499349,0.4767123289,15,35260,2805,0.00223713646532438,0.325342589132447
"63",17369,1.45478593490662,0.810523592305115,0.0111373200658647,12.4095238095238,8.84563492063492,11.0614574411133,0.157894736842105,0.578947368421053,0.428571428571429,0.55,6,2,0.75,0.51285742035742,5,15.9998880990112,1.17431470865874,5.84802687702482,2.75144365572398,9.30044741530301,0.0516387939978413,0.33151041094,15,5504,447,0.00531914893617021,0.305613556001649
"64",17372,1.92490179323005,1.37492985230718,0.0125592623244335,12.7333333333333,5.93654401154401,9.36863774279031,0.229166666666667,0.75,0.333333333333333,0.764705882352941,4,2,0.823529411764706,0.378188175722778,3,14.9345550514493,1.80825641592372,5.73666371154648,2.51025362756705,7.84973398004245,0.0497129883228395,0.4821917812,14,3586,369,0.00746268656716418,0.380888311181965
"65",17418,1.14904851942814,0.265165042944955,0.0425595020511315,4,3.66666666666667,3.85954346887499,0.333333333333333,0.666666666666667,0.75,0.571428571428571,4,2,0.571428571428571,0.666666666666667,2,8.45361428343128,1.21161283566824,0.763141944905827,0.859685472904719,2.15865160873228,0.10025683649625,0.45753342468,8,396,53,0.0263157894736842,0.392212163413346
"66",17426,1.27498184446042,0.553294007973391,0.00289026269939664,5.76666666666667,5.95,6.34617671148803,0.2,0.4,0.5,0.636363636363636,4,2,0.636363636363636,0.602272727272727,4,8.97467225024734,1.02963772088831,2.20177746486465,0.422600484783947,1.20241495841076,0.0281581028402084,0.15068328767,10,1150,145,0.0151515151515152,0.436398601838056
"67",17427,1.3483173675259,0.804581753373765,0.00622543592119951,16.8545099379465,23.0468004218004,19.6689798969048,0.05,0.25,0.357142857142857,0.341463414634146,10,4,0.536585365853659,0.650952592930004,16,49.8270470193275,-2.89831827189591,6.57940465979544,1.63036633527223,4.25286028924234,0.0425512109781417,0.36164273969,19,28754,1929,0.0022271714922049,0.316138277074764
"68",17474,1.32815661727072,0.569209978830308,0.0252040069219573,6.14285714285714,4.11666666666667,4.64833299596034,0.3125,0.75,0.6,0.666666666666667,4,2,0.777777777777778,0.53641975308642,2,11.8000661454088,1.94127063105586,2.72981585934716,1.39837250711279,3.41896540528868,0.0853696493145,0.484929863,9,708,95,0.0196078431372549,0.415405249386267
"69",17499,1.28163104090062,0.486135912065751,0.0214694324254977,2.93333333333333,4.08333333333333,4.11371906874948,0,0.333333333333333,0.375,0.714285714285714,4,2,0.571428571428571,0.672789115646259,3,6.9728183661672,0.513603833924695,-0.174049917259224,0.624617093834599,2.02405196494295,0.0728167294375,0.4438353423,6,350,63,0.0333333333333333,0.485873762946819
"70",17517,1.55555555555556,0.888888888888889,0.0842955266087959,5.33333333333333,3.45,4.24553108502754,0.571428571428571,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.47514880952381,2,9.39815416006883,1.90488942779865,2.05627488732694,1.47370560061091,3.93089225461276,0.130830529341975,0.8630139726,8,508,79,0.025,0.460413067980306
"71",17519,1.27801930084539,0.669438681395203,0.0500962864461308,15.5024441445494,14.8789682539683,15.3050899427893,0.0833333333333333,0.428571428571429,0.5,0.379310344827586,8,4,0.620689655172414,0.591665690165375,9,25.2593242879646,-1.37272643170535,3.711713774881,1.70939226926072,4.76776343766406,0.0998934015494556,1.08767287661,16,12516,955,0.0036101083032491,0.319868068976666
"72",17525,1.19537671858872,0.495055004668054,0.0572112767008523,8.27124183006536,10.1761904761905,9.4724592104789,0.117647058823529,0.294117647058824,0.473684210526316,0.444444444444444,10,4,0.611111111111111,0.642857496533967,7,17.6271170119671,-1.15542582955183,-0.0121600001332953,2.04509964359374,7.18915317922087,0.128957044711634,0.87397451999,12,3710,395,0.0078125,0.380232262735974
"73",17528,1.10679718105893,0.221359436211787,0.0427576781419441,2.75,5.58333333333333,5.05084200595061,0.25,0.25,0.3,0.555555555555556,8,4,0.444444444444444,0.777777777777778,4,9.08235290362784,0.313279200054614,-1.3542116671043,1.30360156210816,3.82049820623275,0.1064107177954,0.5808210958,8,698,101,0.0204081632653061,0.428305372904799
"74",17560,1.54679608384557,0.928077650307344,0.0358970281717929,6,2.45,3.66920178719438,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,9.61226659557287,2.54968430832965,2.63752566923593,1.68029792587271,3.98066512745223,0.100556203755031,0.484930164351,8,378,55,0.0285714285714286,0.436770287997721
"75",17570,1.38636214604987,0.693181073024935,0.025157954218932,9.52424242424242,9.75952380952381,9.79323324455699,0.138888888888889,0.444444444444444,0.3,0.421052631578947,8,2,0.631578947368421,0.602628704013746,6,20.582266967413,0.128813346094978,2.37699832950474,1.84688078781121,5.56183604598909,0.084787700782825,0.682189701366,11,4216,479,0.0075187969924812,0.392403038756923
"76",17610,1.50755672288882,0.849713789264607,0.00276296874222304,6.11111111111111,4.59285714285714,5.81691640441925,0.444444444444444,0.555555555555556,0.272727272727273,0.8,4,2,0.7,0.50234126984127,3,8.23960618830889,1.43336509084337,2.43954794712423,0.644632699466409,1.99206286580924,0.0282578919818182,0.1479476711,10,942,111,0.0161290322580645,0.426542676554438
"77",17611,1.46659184246099,0.785674201318386,0.00425833429869323,9.26190476190476,8.55119047619048,8.71153759518062,0.125,0.5,0.666666666666667,0.529411764705882,6,2,0.647058823529412,0.584574926227175,5,19.7024508081112,1.01819415448158,4.47874686456454,2.72288540621328,9.48969399031265,0.0356501334252778,0.2219178082,11,3264,353,0.00819672131147541,0.356138442185166
"78",17664,1.14814814814815,0.333333333333333,0.0427728412060632,3.92857142857143,4.58333333333333,4.19023309170309,0.285714285714286,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.666666666666667,3,10.3861636417472,0.0953605070489038,-0.378377903822113,1.00816685921606,2.7639767195587,0.103635731441728,0.6109572603,8,526,81,0.024390243902439,0.4502252197641
"79",17677,1.37026239067055,0.85131195335277,0.0211115762549881,25.4397582314833,23.1706099456099,25.5671539615001,0.0531914893617021,0.404255319148936,0.306122448979592,0.333333333333333,12,4,0.625,0.555310626508494,15,39.1876750766277,-2.85284415574979,8.97672036630634,1.67834765713015,5.18323607165149,0.0718170356748272,0.5808241097,21,45308,3047,0.00173611111111111,0.326244404741675
"80",17685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",17738,1.14814814814815,0.333333333333333,0.00622444456608991,3.92857142857143,4.58333333333333,4.54774294734811,0.285714285714286,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.666666666666667,3,8.60922845693213,0.625803742281473,0.490030400031917,0.826660695030735,2.28366402990906,0.0405209348844444,0.19726052059,8,526,81,0.024390243902439,0.450225219764101
"82",17749,1.40740740740741,0.666666666666667,0.0333310067606213,3.66666666666667,4.28333333333333,4.47133371695087,0.285714285714286,0.428571428571429,0,0.75,4,2,0.5,0.613541666666667,3,8.76897553334308,1.30758651145686,1.35843870388595,0.949876090855874,1.90402304343565,0.0909185591135803,0.5863032877,7,508,71,0.024390243902439,0.42158938733877
"83",17797,2.07880460155075,1.59285027911031,0.0510526984963619,18.6627450980392,9.82844141152965,13.8915414565785,0.230769230769231,0.615384615384615,0.321428571428571,0.703703703703704,6,2,0.777777777777778,0.396854774867318,6,26.7141036556357,0.810372764049199,7.06985495482063,1.61187142499053,4.2333271168532,0.124689070732541,0.70137087705,20,12008,891,0.00336700336700337,0.387804614149117
"84",17852,1.54679608384557,0.928077650307344,0.11311676533603,6,2.45,3.57649251939641,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,9.15532601608793,2.38289392506364,2.63752566923593,1.78885438199983,4.2,0.160231155778906,0.8219178078,8,378,55,0.0285714285714286,0.436770287997721
"85",17854,1.38204663816129,0.717001639346832,0.00983251863476229,8.96068376068376,11.0511904761905,11.0301011623217,0.105263157894737,0.368421052631579,0.428571428571429,0.45,6,2,0.55,0.641574675324675,7,16.4933514770473,NA,1.07632854358425,0.892582149300425,2.26796647006885,0.0541981995814512,0.31780958877,11,4802,483,0.00666666666666667,0.360810512504547
"86",17860,1.27017329213139,0.536877370900897,0.00422192019589459,5.99404761904762,9.92619047619048,9.49708406829429,0.125,0.25,0.166666666666667,0.470588235294118,6,2,0.470588235294118,0.694771241830065,7,13.7735021299115,-0.241805688280018,1.76154247448483,1.66227617424421,5.91749979876564,0.0358361187313889,0.21917808221,11,3358,329,0.00769230769230769,0.324499042413489
"87",17862,1.34715062810913,0.625462791622095,0.00993368844581277,5.56190476190476,5.95,5.59568927094571,0,0.4,0.5,0.636363636363636,4,2,0.636363636363636,0.607070707070707,4,14.3173102755708,0.649027292968794,-0.105246522444813,0.746645234623263,2.60429105322286,0.0537669444595833,0.3068482193,9,1120,151,0.015625,0.407730365933219
"88",17893,1.14134411781804,0.399470441236313,0.103678998145691,8.63333333333333,8.17619047619048,8.32487659474031,0.333333333333333,0.466666666666667,0.529411764705882,0.5,8,4,0.6875,0.602827380952381,5,15.3670665347778,0.59610796586165,2.65832049004656,1.51411151716122,4.74637053510674,0.15651511169917,1.0767123288,13,3056,317,0.00813008130081301,0.342145774753811
"89",17894,1.20166551086398,0.442718872423573,0.0163266498458916,5.1,4.78333333333333,5.14956455645537,0.375,0.5,0.6,0.666666666666667,6,2,0.666666666666667,0.601322751322751,3,8.73728480033791,0.835529990479831,1.09620484876658,0.36305349832254,1.63818649596917,0.0683013186138,0.36712375342,9,716,99,0.0196078431372549,0.418741588992114
"90",17929,1.42941973642655,0.704042556747406,0.03481019153762,6.27619047619048,6.28333333333333,6.61619881092162,0.181818181818182,0.454545454545455,0.461538461538462,0.583333333333333,6,2,0.666666666666667,0.599537037037037,4,11.5473382740417,1.2329033573487,1.78918921119028,2.04823961448247,5.89096687708941,0.0923400535059172,0.7232882192,8,1342,191,0.0149253731343284,0.430670115350971
"91",17941,1.29903810567666,0.529237746757157,0.0128551596591521,3.75,6.78333333333333,6.02572125133599,0,0.2,0.25,0.545454545454545,6,2,0.454545454545455,0.712987012987013,5,11.631467521578,0.086030968526524,-0.0295688265163767,0.912301455524472,2.00391263664106,0.0597222343680556,0.3616438355,8,1092,155,0.0163934426229508,0.44074388872171
"92",17965,1.48148148148148,0.814814814814815,0.00774835346423337,5.6,3.45,4.69631803680449,0.357142857142857,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.46889880952381,2,7.43924016631921,2.48866757876084,2.05627488732694,1.05373937111339,3.55245416804202,0.0450532183222223,0.2219175345,8,512,75,0.024390243902439,0.438987916780448
"93",17976,1.04990131391452,0.54594868323555,0.0146414006768776,30.8013659603118,32.0194194694195,33.1425270265132,0.0382513661202186,0.344262295081967,0.428571428571429,0.258064516129032,18,6,0.645161290322581,0.590560910808063,21,47.412441721229,-5.31170751079622,9.71752996273227,1.52905051473181,4.16495211614121,0.042161166110985,0.90685068492,25,85130,4745,0.00116822429906542,0.304920890188469
"94",17979,1.02009710897356,0.512147519731584,0.0196994607324216,36.2091623679686,28.1083694083694,31.9105893936726,0.0484261501210654,0.491525423728814,0.540983606557377,0.216666666666667,18,4,0.716666666666667,0.539494325119325,16,47.2961484260641,-4.80905067522476,9.28417311208665,1.64666035587225,5.32572730454291,0.0484418374707229,1.087671013656,22,74668,4697,0.0013550135501355,0.332866724222291
"95",17981,1.33333333333333,0.592592592592593,0.193758548973308,4.16666666666667,4.28333333333333,4.22203734652556,0.285714285714286,0.428571428571429,0.333333333333333,0.75,4,2,0.625,0.598958333333333,3,7.73751054083457,1.72582983833265,NA,0.961317478554483,1.94870168354451,0.155521752106173,1.38356191795,7,496,81,0.0263157894736842,0.465366810091012
"96",17989,1.00255102040816,0.630102040816326,0.0075744819010359,107.113157524079,92.3458685451639,103.27454387861,0.0160703456640388,0.402061855670103,0.336734693877551,0.133333333333333,40,12,0.651282051282051,0.549325740688241,59,150.306422770524,-16.2657950073694,31.8661267684089,1.99672444829941,6.76510360708115,0.0468741602292045,0.37534378091,41,1335634,46731,0.000234027615258601,0.286015635377235
"97",17994,0.994127845461089,0.705742652579548,0.00717425629403834,182.178527316206,165.536320066644,177.866026395523,0.0104998858708058,0.394658753709199,0.433628318584071,0.109467455621302,66,14,0.656804733727811,0.56851152879342,103,269.904365036357,NA,49.9763812252192,1.87112861061793,6.07355237093017,0.0468215293401459,0.51232871265,52,4510178,147965,0.00012640626975098,0.231525768490254
"98",17999,0.914564995001803,0.605114192672885,0.010241300143004,164.142929204349,144.91372599405,156.780993742975,0.0113197838950347,0.404682274247492,0.438538205980066,0.12,60,18,0.666666666666667,0.563894117545608,90,249.799100735504,-27.5442075902968,44.5904775184077,1.8021238884136,5.78683595457626,0.0565593776576895,0.61369931513,48,3182400,110687,0.000163988192850115,0.214766187857756
"99",18016,1.37448638697818,0.687243193489091,0.0129189226951263,7.1,6.42619047619048,7.02468393839971,0.208333333333333,0.5,0.214285714285714,0.615384615384615,4,2,0.615384615384615,0.558638583638584,4,13.6030584944987,0.768515050496487,1.83178222135455,0.986238265207849,3.11360970798827,0.0595606373984694,0.405477808,12,1888,195,0.0103092783505155,0.413903685327588
"100",18163,1.2962962962963,0.481481481481481,0.0274928533763753,2.16666666666667,5.08333333333333,3.8299811725466,0,0.142857142857143,0,0.625,4,2,0.375,0.744791666666667,4,12.7251356916754,0.933238361892218,0.490030400031917,2.00337884771259,5.07819785411787,0.084491554194321,0.493149863,6,478,81,0.0277777777777778,0.465323088887602
"101",18212,1.15122513384237,0.328921466812106,0.00851774735132586,5.61111111111111,5.16666666666667,5.65480238152173,0.277777777777778,0.555555555555556,0.545454545454545,0.5,6,2,0.7,0.625,3,9.79566897720018,0.481359644086698,0.840953579914353,0.631776112592205,1.50726910607079,0.0489530352110744,0.29041260273,10,956,121,0.0158730158730159,0.41042349337322
"102",18283,1.39704509581687,0.798311483323927,0.0522666756752752,13.1167038275734,13.8456349206349,13.61054241205,0.1,0.36,0.444444444444444,0.423076923076923,8,4,0.615384615384615,0.594684418145957,9,23.9199456386846,-0.787283095409874,2.35054086417099,1.07023875938941,3.56529693354633,0.105905861417498,1.013696679537,13,8992,793,0.00462962962962963,0.339987028849118
"103",18472,1.45518800205051,0.935935895591956,0.0115489757341507,20.9537910432647,23.7471972471972,22.2847076821649,0.0568181818181818,0.272727272727273,0.326086956521739,0.333333333333333,12,4,0.6,0.594145417729709,17,49.7500266035872,-3.23978302452332,7.33661129227613,2.46108324065714,8.55457480636869,0.0550651136584669,0.558906555823,23,40228,2279,0.00166389351081531,0.334239218437522
"104",18517,1.26774202899005,0.602697030175598,0.0041137423995452,10.422966507177,9.61230158730159,11.0894120035316,0.210526315789474,0.473684210526316,0.142857142857143,0.5,8,2,0.6,0.569461233211233,6,15.9214426244839,0.118932077332838,3.44320608659421,1.19510048206141,3.06965800583608,0.0347775093859864,0.23561397229,16,5628,503,0.00549450549450549,0.3837312584256
"105",18518,1.43737418934152,0.859022444517712,0.006595199000796,13.1869855634562,10.936544011544,12.2865333266871,0.159090909090909,0.454545454545455,0.375,0.565217391304348,10,4,0.652173913043478,0.531143746259158,7,21.8108911504368,-0.787557946273265,3.72549528755439,1.22682963453647,3.10714519346785,0.0452862100620486,0.3013698631,16,7454,619,0.004739336492891,0.378136491060406
"106",18541,1.57876209694873,0.938723408996542,0.01257816239244,6.82539682539683,5.71785714285714,6.61487362357139,0.181818181818182,0.454545454545455,0.230769230769231,0.75,4,2,0.666666666666667,0.517959355459355,4,12.0012048484199,0.654024450147175,2.00231336666264,0.645106239315835,1.51731736755114,0.0606630266662722,0.3890394521,10,1396,167,0.0131578947368421,0.391475579862034
"107",18554,1.1375200727252,0.772622820480519,0.0146124151101628,101.472446215465,80.6008005956842,91.5941189440957,0.0150063856960409,0.425287356321839,0.409090909090909,0.165714285714286,34,12,0.668571428571429,0.526351826852815,51,145.460650189247,-15.1077091749749,28.3128697415304,1.86488089411584,5.9022051404621,0.0677219631112394,0.517807397225,43,1035032,37233,0.000288766965059197,0.294131402611189
"108",18561,1.25134284088265,0.834632349823952,0.0139801503569184,52.5934122788017,41.1421591265632,45.5373588011662,0.027906976744186,0.465116279069767,0.613636363636364,0.252873563218391,14,4,0.67816091954023,0.532551807322763,24,75.1722287550634,-6.69237779227387,14.856055044727,1.69337269242501,5.05406793272057,0.0667100720945139,0.506850411,36,218798,8433,0.000590667454223272,0.291110261426011
"109",18776,1.17875679959549,0.360843918243516,0.0162868870457931,6.2,5.66666666666667,6.07422369358517,0.3,0.6,0.75,0.454545454545455,6,2,0.636363636363636,0.633116883116883,3,11.2426032716552,0.557834344707416,1.45799536773764,0.789293449149673,2.4226892113148,0.0679985273841666,0.44657534242,10,1214,145,0.0136986301369863,0.447538981053023
"110",18791,1.5,0.78125,0.0196454829179496,8.60606060606061,7.25952380952381,8.04292826810108,0.166666666666667,0.571428571428571,0.5625,0.533333333333333,8,4,0.666666666666667,0.578223443223443,4,15.2757372002856,0.487056335318236,2.21080173227124,1.57328867355313,4.61212729321665,0.0745398759670703,0.4520547945,9,2296,279,0.010752688172043,0.405975915363973
