"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"124",19189,44,14,1.33630620956212,0.61088283865697,0.00165580865247186,7.09523809523809,6.95,7.22375220260144,0.166666666666667,0.5,0.857142857142857,0.538461538461538,6,2,0.615384615384615,0.614141414141414,4,12.3932310541837,0.30622043844561,1.83178222135455,0.843901910008183,2.18742156892216,0.0222813202404249,0.123287671232877,10,1716,215,0.0123456790123457,0.42402046854598
"125",19190,40,20,1.38636214604987,0.760263112349928,0.00787703534369024,12,8.99563492063492,10.3869435177952,0.111111111111111,0.555555555555556,0.6,0.526315789473684,6,2,0.736842105263158,0.522750056960583,5,16.9716538936818,0.383088598115956,4.18584481664289,1.27358690481051,3.25017859888422,0.0477876665068493,0.306848876712329,14,4584,451,0.00666666666666667,0.393669701108882
"126",19191,36,34,1.74525030762671,1.25093085633359,0.0487168723145436,22.8444444444444,13.2228858559741,16.9947851173341,0.0885416666666667,0.5625,0.352941176470588,0.545454545454545,8,4,0.757575757575758,0.430484775895536,8,31.7275540779726,-0.869470216120258,7.14724913530153,2.69828452751379,10.0245452070588,0.123093319263402,0.643835178082192,19,18852,1413,0.00280112044817927,0.350861534536821
"127",19249,18,15,1.2221414114699,0.46475800154489,0.00553267526362169,9.27692307692308,6.17619047619048,7.87402248637839,0.307692307692308,0.692307692307692,0.6,0.571428571428571,6,2,0.785714285714286,0.53937074829932,3,11.9564750241357,0.836333983424957,2.35805311987451,0.776929740591963,2.35365652685236,0.0385751914764079,0.279452054794521,13,2326,227,0.00884955752212389,0.360272550703235
"128",19268,48,35,1.08662689893666,0.468456929763806,0.00610340139461851,17.2448412698413,17.7956349206349,18.4268285255078,0.0606060606060606,0.393939393939394,0.514285714285714,0.323529411764706,10,4,0.647058823529412,0.612154526535668,11,27.1927888138331,-1.78501515244645,5.02675472858494,1.57707252679463,4.49395174091998,0.0441621326474699,0.249313698630137,18,18850,1409,0.0028169014084507,0.324890816196464
"129",19270,26,26,1.32001244804547,0.701492329532735,0.0207467443685956,14.8870122630992,12.5789682539683,13.0383676988694,0.0833333333333333,0.5,0.692307692307692,0.4,8,2,0.72,0.565189731905521,7,25.0261083348727,-0.610318968615838,3.48574021798396,2.02364893983267,5.9903385784605,0.0786253959633622,0.501370684931507,14,8298,763,0.00490196078431373,0.361835073976923
"130",19300,16,16,1.3125,0.625,0.00684643025985288,9.32142857142857,7.25952380952381,8.35307785936452,0.142857142857143,0.571428571428571,0.5625,0.533333333333333,6,2,0.733333333333333,0.546060606060606,4,13.2011978572534,0.905229533103501,3.52536936565908,1.8817343832407,5.02845171175066,0.0454194781678082,0.254794520547945,12,2552,293,0.00952380952380952,0.4207912359592
"131",19318,22,20,1.41990316571237,0.816164811787423,0.00643629261984158,13.5952380952381,8.09563492063492,10.1174362174373,0.138888888888889,0.666666666666667,0.6,0.578947368421053,6,2,0.789473684210526,0.465747702589808,4,19.0409344748104,0.0248695376937034,2.97335085589495,1.31145537322513,4.92424789479692,0.0437123595890411,0.320548767123288,15,4738,445,0.00628930817610063,0.362734306364247
"132",19341,10,10,1.32815661727072,0.569209978830308,0.0187589063374761,4.91428571428571,4.78333333333333,5.13153446015591,0.25,0.5,0.6,0.666666666666667,4,2,0.666666666666667,0.608906525573192,3,8.8536984427157,1.07932302972619,0.279399343476283,-0.247525426237372,1.3415570088147,0.0684113164383562,0.378084383561644,7,660,107,0.0227272727272727,0.462194425548949
"133",19361,30,30,1.28410510703989,0.614666425644686,0.0143395885906531,14.6567765567766,15.0289682539683,14.9093282927351,0.0714285714285714,0.428571428571429,0.6,0.344827586206897,14,4,0.620689655172414,0.624478606345432,9,29.9899685061692,-1.74698476483569,4.3246306551024,1.53004654530389,4.30714664750334,0.0662404197260274,0.44657397260274,13,11634,1121,0.00418410041841004,0.354478816398502
"134",19408,27,24,1.30129142585356,0.65489829928578,0.00764232950439615,14.2714285714286,10.3623015873016,12.5655080100947,0.181818181818182,0.545454545454545,0.375,0.434782608695652,8,2,0.739130434782609,0.51850526600054,6,19.4100405691452,-0.444704854023881,3.14968742060929,1.08362247184161,2.88372114740016,0.0477360179794521,0.28493397260274,16,7518,645,0.00476190476190476,0.348727874949471
"135",19436,41,41,2.6549539521063,2.24356940859485,0.00811253482219736,29.0868875086266,12.3414567532521,21.3171908027754,0.196581196581197,0.641025641025641,0.0731707317073171,0.7,8,2,0.775,0.333532785310236,8,34.507328245428,0.209960486224661,11.1161982606116,3.52003650819675,16.7518585888778,0.0460815385492979,0.473974246575342,29,35218,2063,0.00177935943060498,0.330367338600729
"136",19478,48,11,1.2334555005454,0.465972077983817,0.00148623276531091,7.11111111111111,4.36666666666667,5.82412993440069,0.388888888888889,0.777777777777778,0.545454545454545,0.6,4,2,0.8,0.52,2,8.13136949605798,1.95724640209783,3.21596381309456,1.86292857313158,5.13885497594434,0.0202876893467678,0.117810136986301,11,1010,109,0.0144927536231884,0.370873474440158
"137",19506,20,9,1.40740740740741,0.740740740740741,0.00383562206935634,5.71428571428571,3.45,4.75049560239141,0.714285714285714,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.466964285714286,2,6.86924922556272,1.80233382584698,2.22684700773998,0.721687071943736,2.23607198078386,0.0327414916286149,0.172604657534246,9,548,71,0.0222222222222222,0.428348861956286
"138",19508,10,9,1.2962962962963,0.555555555555556,0.00832637374276808,4.21428571428571,4.28333333333333,4.69337882151259,0.285714285714286,0.428571428571429,0.333333333333333,0.75,4,2,0.625,0.598214285714286,3,7.46204672798526,0.645790665345955,0.490030400031917,-0.365999057961403,1.72878831928737,0.0488415897175714,0.276712328767123,8,518,81,0.025,0.46768386893536
"139",19526,24,23,1.26921817252132,0.59834570990291,0.00764323772379981,10.731524890658,12.0011904761905,12.0523847472885,0.0952380952380952,0.333333333333333,0.521739130434783,0.409090909090909,8,4,0.636363636363636,0.624043838936183,8,18.4774275871785,-1.22622737158038,2.09244995815376,0.862371146155324,2.41970497487117,0.0479373920604915,0.317808219178082,13,6064,603,0.00588235294117647,0.371532413280925
"140",19549,15,10,1.39140217047409,0.632455532033676,0.0179119902599062,3.21428571428571,5.28333333333333,5.24404233250486,0,0.25,0,0.666666666666667,4,2,0.444444444444444,0.673721340388007,4,7.81128684295093,1.0148921658793,0.131280525224007,1.14123741745922,2.49139825510676,0.0678081534246575,0.386302191780822,7,656,101,0.0222222222222222,0.447829688734809
"141",19571,36,26,1.10881045635819,0.445032768198187,0.00900930357241394,13.0028011204482,13.2928571428571,13.6883328233586,0.0833333333333333,0.416666666666667,0.576923076923077,0.32,10,2,0.64,0.618236842105263,8,20.0362860274433,-0.674116492188113,4.11308940793586,1.36637535852942,3.41756809590511,0.0507174795331118,0.301369863013699,14,8570,761,0.00476190476190476,0.379988605540921
"142",19584,8,8,1.28163104090062,0.486135912065751,0.0136889362267579,4.2,3.58333333333333,4.17469960412496,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,6.54008192516494,1.77678092285966,1.70033380707088,0.526706614552967,1.71870166157043,0.0608731121575342,0.331506849315069,7,366,59,0.0303030303030303,0.454213803677494
"143",19606,19,19,1.37649440322337,0.676172689302708,0.0101669433482806,7.12770562770563,10.0511904761905,9.40617240653036,0.117647058823529,0.294117647058824,0.315789473684211,0.5,8,4,0.555555555555556,0.664801864801865,7,19.3265087551145,-0.0659483618932254,3.09113818884426,2.62636420686193,9.46213396800449,0.0519411361135355,0.468493150684932,12,3820,383,0.00714285714285714,0.365771175036316
"144",19630,8,8,1.1932426932523,0.397747564417433,0.069727053105958,4.33333333333333,3.58333333333333,2.87025942145766,0.5,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.597619047619048,2,14.2197297654798,2.58296639854752,1.13793103448276,1.0269333620177,2.54311235965385,0.131421399828767,0.649315342465753,8,394,55,0.027027027027027,0.449092833272938
"145",19641,16,16,1.15625,0.34375,0.0141253621070543,8.5,7.36666666666667,7.59093781682577,0.142857142857143,0.571428571428571,0.5625,0.466666666666667,8,2,0.6,0.620634920634921,4,18.1913859333208,0.11506323075513,2.16347097625359,0.781310932508157,2.57970159041131,0.0627568698630137,0.446575287671233,12,2644,273,0.00847457627118644,0.330243052619945
"146",19657,8,8,1.10485434560398,0.220970869120796,0.0201848689070292,2.66666666666667,4.33333333333333,4.14075916796798,0,0.333333333333333,0.75,0.571428571428571,6,2,0.571428571428571,0.752380952380952,3,6.77275793806516,0.513603833924695,-0.174049917259224,0.355968072644525,1.55830723504176,0.0731162799657534,0.367123287671233,7,374,63,0.0303030303030303,0.479599805230788
"147",19674,36,20,1.58760826402485,1.00623058987491,0.0207253286239256,13.75,7.85321067821068,10.4263034788386,0.166666666666667,0.666666666666667,0.6,0.631578947368421,6,2,0.789473684210526,0.446922129886119,4,16.1529914878326,0.802407212144456,4.75850385865588,2.23987330511078,6.79910509039314,0.073123023630137,0.463011506849315,13,4444,445,0.00684931506849315,0.386851922837386
"148",19716,26,26,1.38035587424183,0.7618357557291,0.00762830331040614,17.1944444444444,9.94606782106782,12.4085319275049,0.145833333333333,0.666666666666667,0.461538461538462,0.48,8,2,0.76,0.463840270840271,5,29.3934017307253,0.335634480503573,6.34601162021831,1.65349010636576,5.09167573930675,0.043750485571857,0.430138630136986,20,10874,653,0.00326797385620915,0.37217066793451
"149",19752,25,25,1.488,0.88,0.00707623544450666,12.6883838383838,11.936544011544,13.089518720737,0.0869565217391304,0.391304347826087,0.36,0.5,8,4,0.666666666666667,0.55972665248981,8,20.2194413644665,-0.505623728567115,4.13323584992709,1.22100790549507,3.12696074854915,0.0444758277260274,0.326029315068493,15,7924,749,0.00490196078431373,0.369351018462348
"150",19845,11,8,1.1932426932523,0.397747564417433,0.0441585471149653,4.33333333333333,3.58333333333333,4.12807870960811,0.5,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.597619047619048,2,6.59044080823519,1.71197082527317,0.245025556732676,1.60063350381809,3.85101790789418,0.104752136130137,0.591782739726027,8,394,55,0.027027027027027,0.449092833272937
"151",19872,36,14,1.29812603214606,0.572702661240909,0.00719971593995987,7.03333333333333,6.53333333333333,7.37921033501489,0.25,0.5,0.214285714285714,0.538461538461538,4,2,0.615384615384615,0.583150183150183,4,10.7268759988878,1.20659699127048,3.2196366562107,0.972814593132431,2.46503085564252,0.0426613405088063,0.315068767123288,11,1816,205,0.010989010989011,0.363588389130893
"152",19873,33,33,1.26074423555793,0.659385060438249,0.0107173092211791,14.3219667113405,17.3789682539683,16.8866709911392,0.0860215053763441,0.354838709677419,0.363636363636364,0.34375,12,6,0.5625,0.639427324320416,11,29.8238424174209,-1.56872898454689,5.68082463679068,1.63580368414263,5.20909059020751,0.054915205756192,0.487671232876712,17,15830,1211,0.00326797385620915,0.341050977292602
"153",19924,110,94,1.40558576218885,0.986433723815591,0.00694585084096249,40.7728500382417,51.3031148375189,48.94016225751,0.0271739130434783,0.260869565217391,0.414893617021277,0.247311827956989,20,6,0.548387096774194,0.637648487568343,35,78.7559990788444,-8.02220176300404,15.4065562018346,1.8402791844363,5.41081893908017,0.0474014509912748,0.339726904109589,26,195814,11129,0.0008058017727639,0.293736527038289
"154",20050,11,11,1.50755672288882,0.849713789264607,0.0192573715416776,6.31428571428571,4.59285714285714,5.28232532499491,0.277777777777778,0.555555555555556,0.272727272727273,0.8,4,2,0.7,0.498015873015873,3,12.1025597742865,0.942920433771136,1.6631320811539,1.69773579608011,4.49311492703839,0.0486358156911582,0.476712328767123,9,878,123,0.0181818181818182,0.436927191753849
"155",20068,68,66,1.31484092637015,0.762794239553744,0.010098123452086,27.0404818050569,35.4860861360861,33.2490946568433,0.0390625,0.28125,0.363636363636364,0.246153846153846,24,8,0.538461538461538,0.666084073281959,24,63.3974169502122,-5.21626254369593,10.9463729136292,1.71198004407629,6.13047407669488,0.0540560833427676,0.594520465753425,20,78438,5209,0.00140252454417952,0.299201630657785
"156",20162,28,25,1.736,1.16,0.0121131780236821,13.4640692640693,11.436544011544,12.6308909088999,0.0869565217391304,0.478260869565217,0.48,0.541666666666667,8,4,0.625,0.540396378656491,7,23.7205426291887,-0.0415535212568575,4.77100809235809,1.32512458447292,3.49511587123474,0.0595814228164384,0.405479452054795,15,8106,695,0.0045045045045045,0.368402331329085
"157",20194,86,14,1.14540532248182,0.343621596744546,0.0114679297619459,5.33333333333333,7.61666666666667,7.35130144873648,0,0.333333333333333,0.642857142857143,0.461538461538462,6,2,0.615384615384615,0.701068376068376,5,10.98817973168,-0.12930088235612,1.13785500392648,0.460971574705892,1.4247555684793,0.0584845837433603,0.29041095890411,10,1728,213,0.0119047619047619,0.425724310913235
"158",20195,77,64,1.087890625,0.560546875,0.018524510157426,34.0479743413825,31.5757686757687,33.13759091535,0.0564516129032258,0.419354838709677,0.515625,0.222222222222222,18,6,0.666666666666667,0.585009814626678,19,53.9625309871746,-4.86639854303159,9.60652531366107,1.53252429832496,4.21855112875943,0.0709276606826573,0.695887860273972,22,80414,4749,0.00125944584382872,0.279845178894421
"159",20198,35,33,1.09194166008574,0.469482163032034,0.0284344329624142,19.6988420181969,14.8456349206349,15.7496074243535,0.118279569892473,0.548387096774194,0.545454545454545,0.3125,10,4,0.6875,0.546668458353241,8,36.2802444294952,-1.56266275037834,4.77970050530026,1.30779623616144,3.26024660903267,0.0927733901405084,0.698629863013699,16,16798,1315,0.00307692307692308,0.313587939871182
"160",20215,9,9,1.33333333333333,0.592592592592593,0.080007632220051,4.04761904761905,4.28333333333333,4.20869908988796,0.285714285714286,0.428571428571429,0.333333333333333,0.75,4,2,0.625,0.602380952380952,3,9.85477606663851,1.25190366754993,1.35843870388595,1.11751082679067,2.51995018717,0.144562937933367,0.701369863013699,8,520,79,0.024390243902439,0.47522923130656
"161",20279,61,10,1.20166551086398,0.379473319220206,0.0313894558131445,4.75,4.91666666666667,5.11640161061712,0.25,0.5,0.6,0.555555555555556,4,2,0.555555555555556,0.657407407407407,3,8.79279737054252,0.853559479532439,1.09620484876658,1.09047615386669,2.9374157588645,0.0941922363835616,0.506852312328767,8,692,105,0.0212765957446809,0.441713769732661
"162",20280,55,22,1.52147783944686,0.959403223600247,0.0546965232767433,14.3839826839827,8.93654401154401,11.2445742454242,0.15,0.6,0.545454545454545,0.619047619047619,6,2,0.761904761904762,0.458092852525626,5,18.4952582405311,0.638646673106128,4.10989339254599,1.85440859862982,5.11095225458728,0.118866925880222,0.706850136986301,17,6334,527,0.00510204081632653,0.388278653175374
"163",20283,49,30,1.52753735481996,0.979814797314797,0.0131883191372472,18.9055555555556,12.5015623265623,15.6879655383868,0.107142857142857,0.571428571428571,0.5,0.517241379310345,8,4,0.758620689655172,0.481905470668848,7,24.1358218897169,-0.274434696668382,5.61598057878714,1.83331336438545,5.29407639521683,0.0619726334063927,0.479450701369863,19,14354,977,0.00294117647058824,0.348001723589234
"164",20346,13,11,1.5623769673575,0.904534033733291,0.0103753609171907,6.04761904761905,4.59285714285714,5.65812487568025,0.222222222222222,0.555555555555556,0.272727272727273,0.8,4,2,0.7,0.503015873015873,3,9.74699695829252,1.43336509084337,2.43954794712423,2.2640319985838,6.43652175011245,0.0542511762708027,0.298630684931507,9,890,111,0.0172413793103448,0.388435656635216
"165",20363,16,16,1.296875,0.546875,0.00422762610407675,6.64957264957265,8.11666666666667,8.00521733574681,0.142857142857143,0.428571428571429,0.1875,0.466666666666667,6,2,0.533333333333333,0.653131313131313,5,15.8739809771472,0.0688831375329716,2.21080173227124,1.1758305984124,2.73711091023017,0.0328017519263699,0.293149589041096,10,2418,299,0.0102040816326531,0.403907707904636
"166",20388,1654,8,1.32582521472478,0.618718433538229,0.0297947148544431,4.66666666666667,3.28333333333333,3.94910800077108,0.666666666666667,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.516666666666667,2,8.01332423720408,1.83160349202985,1.70033380707088,1.72556200852084,4.07539852403761,0.0864296378424657,0.413697534246575,8,388,55,0.0277777777777778,0.44879353750179
"167",20390,1652,59,2.65232323727034,2.28602901315481,0.0133967667660619,43.601514041514,17.4340830063184,31.0519456805777,0.0852130325814536,0.684210526315789,0.254237288135593,0.637931034482759,6,2,0.810344827586207,0.325690986567261,10,44.7819307469083,0.0525359984760191,17.6833794050839,2.816736381857,10.8974262786063,0.0481093155060937,0.550685205479452,38,107636,3593,0.000740740740740741,0.334773910688588
"168",20393,1645,120,3.17679083352996,2.87706487845075,0.0112595852632405,84.3120244882204,39.9001085081898,63.1142120395745,0.0317796610169492,0.610169491525424,0.325,0.504201680672269,10,2,0.764705882352941,0.375847125787178,24,92.3431115509204,-5.17199334168399,28.6508657003063,1.95370780741889,6.10358989355948,0.0483451096613394,0.635616219178082,61,684184,15435,0.000240096038415366,0.322404022287678
"169",20507,774,149,2.08326828647426,1.76437263956081,0.00958496999320381,92.5918487599588,62.7474876511791,78.4647477722264,0.021379980563654,0.469387755102041,0.422818791946309,0.297297297297297,22,8,0.709459459459459,0.4699806929142,40,113.992549940985,-10.1623498166727,29.4660818470484,1.85280209238645,6.77459238785767,0.047937350692706,0.706848630136986,46,788890,26023,0.000309789343246592,0.300774060279327
"170",20512,766,200,1.87489363031613,1.57649456865541,0.00964521056571519,120.378498118532,85.932053479452,105.286959527716,0.0151515151515152,0.464646464646465,0.42,0.231155778894472,28,10,0.688442211055276,0.490518360463187,54,153.493219948409,-14.4733247384537,37.324162799774,1.98272157406185,7.25308839982727,0.0483952776436301,0.742466301369863,56,1662530,47399,0.000200722601364914,0.282489149294744
"171",20602,47,8,1.54679608384557,0.928077650307344,0.00210118731676289,6,2.45,4.23522596096745,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,5.91165221316374,2.38289392506364,2.63752566923593,0.905853074041458,2.05303339376094,0.0220034019691781,0.142465753424657,8,378,55,0.0285714285714286,0.43677028799772
"172",20605,41,30,2.42823667160624,2.00223023799111,0.00638675123196346,20.4845238095238,9.69081325021727,15.7660768175423,0.125,0.571428571428571,0.1,0.793103448275862,4,2,0.758620689655172,0.347673726220106,7,23.6457445803177,0.873821034247267,8.08294083398742,1.61068578299702,4.19162315346502,0.0440091247671233,0.326027397260274,24,15562,921,0.00271739130434783,0.300216390010144
"173",20621,20,15,1.66968615369831,1.05000881830512,0.00953106925156118,8.58333333333333,6.32896825396825,7.61987595831289,0.153846153846154,0.538461538461538,0.4,0.714285714285714,4,2,0.642857142857143,0.499180581323438,4,13.9988164117913,1.29106039004735,3.03238459754115,1.54999890066565,3.88777243440079,0.0532114800608828,0.312328767123288,11,2138,225,0.0099009900990099,0.349477507757038
"174",20673,40,10,1.45464772367745,0.758946638440411,0.00182557131810499,5.04761904761905,4.45,5.2861556072695,0.25,0.5,0.3,0.777777777777778,4,2,0.666666666666667,0.547795414462081,3,7.54950079432745,1.3594113017343,1.91301035405687,1.41013186334587,3.72814111998085,0.0223837057534247,0.126026602739726,8,684,95,0.0204081632653061,0.428385825349826
"175",20675,33,18,1.34874071226323,0.667823071120628,0.0084067584975864,9.37922077922078,8.55119047619048,9.37016038572874,0.15625,0.5,0.5,0.529411764705882,8,4,0.647058823529412,0.587899624404815,5,15.0605693538595,0.63784257138383,3.2208300175826,1.90736096515581,5.17720924517999,0.0510150263825469,0.298632438356164,11,3290,351,0.00813008130081301,0.365366099302431
"176",20722,23,9,1.48148148148148,0.814814814814815,0.019539841121432,5.6,3.45,4.61033056719719,0.357142857142857,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.46889880952381,2,8.01004717027778,1.78473232436115,2.22684700773998,2.04124145231931,5.16666666666667,0.073735870116692,0.41643698630137,8,512,75,0.024390243902439,0.438987916780447
"177",20725,16,10,1.45464772367745,0.758946638440411,0.0276716377895582,6.33333333333333,3.95,5.15008372025034,0.3125,0.75,0.6,0.777777777777778,4,2,0.777777777777778,0.491049382716049,2,8.57234619831125,1.38834557035553,1.91301035405687,2.19204510652952,5.93335790374423,0.0891234109589041,0.473972602739726,8,684,101,0.0208333333333333,0.44539015173119
"178",20750,81,23,1.37800830159458,0.743399215333919,0.00427074159841518,13.6407268170426,9.5218253968254,12.163401395929,0.380952380952381,0.523809523809524,0.260869565217391,0.5,6,2,0.727272727272727,0.495128230355503,6,17.0958991685895,0.545133972044257,5.5721119009441,1.90569494565089,5.28995870225511,0.0296553690861538,0.260274520547945,18,7320,559,0.00448430493273543,0.337599225561217
"179",20751,77,67,1.35298101063251,0.878890629548345,0.00573282498435553,39.3426019543744,29.2364481708522,35.2589717009055,0.054945054945055,0.476923076923077,0.402985074626866,0.348484848484849,16,2,0.696969696969697,0.513603992018808,18,52.267101813992,-3.87249350934127,13.575191347612,1.36350534567338,3.41544345501632,0.0401541317253439,0.402739726027397,32,108988,4995,0.000932835820895522,0.32242270046262
"180",20852,13,8,1.1932426932523,0.397747564417433,0.0105180462591356,4.33333333333333,3.58333333333333,4.05440283711058,0.5,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.597619047619048,2,7.52492072708619,1.72582983833265,1.70033380707088,1.78885438199983,4.2,0.0508133715753425,0.331506849315068,8,394,55,0.027027027027027,0.449092833272938
"181",20853,12,12,1.15470053837925,0.288675134594813,0.0134111125336407,2.6,7.08333333333333,6.15080738552047,0,0.2,0.25,0.454545454545455,6,2,0.363636363636364,0.808441558441558,5,10.73523408278,0.576475625598754,1.45799536773764,0.528742471289285,1.4311776360208,0.0604261617199391,0.405479452054795,8,1128,155,0.015625,0.447461126130124
"182",20869,9,9,1.18518518518519,0.37037037037037,0.00359880982520172,3.91428571428571,4.58333333333333,4.63135810355983,0.285714285714286,0.428571428571429,0.666666666666667,0.625,4,2,0.625,0.671130952380952,3,8.04035138660775,1.24055627346185,1.35843870388595,1.04090670349199,2.97989984431183,0.0276003991205818,0.224659452054794,7,512,83,0.0256410256410256,0.456756824325779
"183",20881,8,8,1.37001938854894,0.662912607362388,0.00407639342738117,4.6,3.28333333333333,3.73120465462437,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.518027210884354,2,9.61509490872492,1.80713705866653,0.763141944905827,1.52794619570323,3.63968434811404,0.0332193835616438,0.167123287671233,7,370,55,0.0294117647058824,0.439793210303564
"184",20916,9,9,1.25925925925926,0.37037037037037,0.00596132201254352,3,4.58333333333333,4.06202385376651,0.285714285714286,0.428571428571429,0.333333333333333,0.625,6,2,0.375,0.744791666666667,3,11.6135605691866,0.126285584734059,-0.378377903822113,0.00781991672375487,1.34692294333865,0.0405208591239641,0.260275342465753,7,500,77,0.0256410256410256,0.442515643034642
"185",20927,12,11,1.45273647842013,0.740073300327238,0.0337338594120391,4.64761904761905,5.45,5.50388120329305,0.222222222222222,0.333333333333333,0.272727272727273,0.7,4,2,0.6,0.606349206349206,4,10.4766986858522,0.440557009178304,0.886716215183574,0.851410788222337,2.16556865218533,0.0974979055813427,0.471232876712329,8,834,123,0.0196078431372549,0.437195218110131
"186",20954,20,20,1.34164078649987,0.693181073024935,0.0298390004891851,11.6111111111111,8.76230158730159,10.1014201876065,0.194444444444444,0.555555555555556,0.6,0.578947368421053,6,2,0.684210526315789,0.536889125666215,5,18.4647342420124,0.62022974023678,4.13616872156413,1.73975438357673,5.02732313320294,0.0923969095890411,0.627394520547945,14,4848,423,0.00581395348837209,0.353270287681825
"187",20982,15,14,1.41266656439424,0.725423370905152,0.00528506922412303,8.60606060606061,5.67619047619048,7.32098257187149,0.25,0.666666666666667,0.428571428571429,0.615384615384615,4,2,0.769230769230769,0.49703437588053,3,11.4691126967615,0.754745672051065,1.83178222135455,0.785029142439055,2.35092346827584,0.0399774070450098,0.213697260273973,12,1852,183,0.0104166666666667,0.339864910898215
"188",20999,13,13,1.21607350710916,0.448027081566531,0.00581365689918327,7.59090909090909,5.56666666666667,6.73890114443661,0.272727272727273,0.636363636363636,0.461538461538462,0.5,6,2,0.75,0.553373015873016,3,11.1783251288124,1.22993465049543,2.54568839073437,2.56598468047316,7.99952915517333,0.0411445044986625,0.265753424657534,12,1570,161,0.0112359550561798,0.412732352534739
"189",21013,57,56,1.29573977105756,0.785079898117747,0.00570905337419717,27.517919506575,27.8471972471972,29.4848814756332,0.0493827160493827,0.37037037037037,0.375,0.290909090909091,20,6,0.618181818181818,0.591097384079929,18,43.5033509715609,-4.79567939914874,7.29972501552907,2.11282925834405,8.88984270850871,0.0409638868465194,0.367124383561644,24,60762,3589,0.00144300144300144,0.3383539422837
"190",21070,11,11,1.2334555005454,0.465972077983817,0.0143747818735648,7.11111111111111,4.36666666666667,5.54850818138507,0.388888888888889,0.777777777777778,0.545454545454545,0.6,4,2,0.8,0.52,2,10.4691499253717,0.976357087953371,0.886716215183573,0.129634342165409,1.26700926751095,0.0653456616777992,0.383560923287671,11,1010,109,0.0144927536231884,0.370873474440155
"191",21089,12,11,1.42532635618579,0.712663178092896,0.00996627180975587,5.5,4.95,5.58420619556196,0.333333333333333,0.555555555555556,0.272727272727273,0.7,4,2,0.6,0.56452380952381,3,10.2807698856894,1.45090643477728,2.41297413334988,1.66293638558994,4.26193530948271,0.0478205139816597,0.364382739726027,9,920,109,0.0163934426229508,0.375101348850546
"192",21100,37,37,1.31074868256974,0.777562777795609,0.00875267526825502,19.429439073435,18.6801337551338,18.4049541481183,0.0666666666666667,0.371428571428571,0.486486486486487,0.388888888888889,10,4,0.638888888888889,0.575403179883841,12,37.1451954255259,-1.99235357347899,5.90966483103506,1.88194928313111,5.53038505749973,0.0520287783303481,0.394517808219178,19,21790,1529,0.0025706940874036,0.318727519833101
"193",21139,43,43,1.05330407880892,0.457495710997814,0.0102616982095497,24.0150208722584,20.8301587301587,22.2463287113375,0.0609756097560976,0.463414634146341,0.558139534883721,0.238095238095238,16,4,0.69047619047619,0.574729780801209,12,37.0294057897395,NA,6.34683601772861,1.69691419729183,4.88916520900502,0.0550583052342251,0.424657534246575,19,32178,2045,0.00201207243460765,0.346505057183326
"194",21181,73,72,3.27200568424053,2.93809414868021,0.0100682217846072,53.3173159119579,20.5072497028529,37.2978034342461,0.0634920634920635,0.628571428571429,0.125,0.647887323943662,10,4,0.802816901408451,0.311364408070402,14,61.6050278110483,-1.24327868512574,19.4266148641315,2.51221345777151,8.31498486600248,0.0559218535430408,0.531508493150685,48,183754,6007,0.000552486187845304,0.324038562802998
"195",21320,8,8,1.54679608384557,0.928077650307344,0.0530764278478407,6,2.45,3.52260383079756,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,10.2342396652142,2.92069966483037,2.08271723222774,0.355842642159794,1.55821769290307,0.116138561643836,0.553423835616438,8,378,55,0.0285714285714286,0.436770287997721
"196",21371,255,42,2.37333247798837,1.96920465665908,0.000992708525155135,33.2605664488017,12.4377530495484,21.2410049724318,0.0833333333333333,0.75,0.357142857142857,0.658536585365854,6,2,0.853658536585366,0.317669825754152,6,40.3362142803742,0.815293195623822,12.5069806043424,3.44442999566688,15.0010173403658,0.016877875392166,0.139725479452055,28,37340,1889,0.00159489633173844,0.255197699496581
"197",21372,240,125,3.76947395375005,3.53048300831487,0.00539725508309722,99.4430393765725,32.6520682726802,65.6333813997999,0.038109756097561,0.658536585365854,0.192,0.67741935483871,8,2,0.82258064516129,0.271091396673012,22,99.4412899807877,-3.10329058727152,33.6641327308926,2.71213217744956,9.31012777895184,0.0419367040806575,0.326025671232877,85,874736,16887,0.000197199763360284,0.272083682709306
